"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"May 02 2016","2457510.999965278","483883201","14.72","1.71e-7","7.50e-8","-2.2","-","147.94","1e-8","0","bin943.log"
"May 05 2016","2457513.999965278","484142401","14.95","1.46e-7","5.74e-8","-2.2","-","145.34","1e-8","0","bin944.log"
"May 08 2016","2457516.999965278","484401601","21.84","2.10e-7","7.30e-8","-2.2","-","142.72","1e-8","0","bin945.log"
"May 11 2016","2457519.999965278","484660801","107.66","5.55e-7","1.02e-7","-2.2","-","140.09","1e-8","0","bin946.log"
"May 14 2016","2457522.999965278","484920001","189.55","7.41e-7","9.80e-8","-2.2","-","137.45","1e-8","0","bin947.log"
"May 17 2016","2457525.999965278","485179201","223.36","8.01e-7","9.70e-8","-2.2","-","134.81","1e-8","0","bin948.log"
"May 20 2016","2457528.999965278","485438401","42.39","2.14e-7","5.70e-8","-2.2","-","132.16","1e-8","0","bin949.log"
"May 23 2016","2457531.999965278","485697601","161.85","5.21e-7","7.50e-8","-2.2","-","129.51","1e-8","0","bin950.log"
"May 26 2016","2457534.999965278","485956801","41.64","1.98e-7","5.20e-8","-2.2","-","126.85","1e-8","0","bin951.log"
"May 29 2016","2457537.999965278","486216001","52.19","2.46e-7","5.80e-8","-2.2","-","124.18","1e-8","0","bin952.log"
"Jun 01 2016","2457540.999965278","486475201","35.15","2.28e-7","6.40e-8","-2.2","-","121.51","1e-8","0","bin953.log"
"Jun 04 2016","2457543.999965278","486734401","65.86","3.10e-7","6.30e-8","-2.2","-","118.83","1e-8","0","bin954.log"
"Jun 07 2016","2457546.999965278","486993601","14.1","1.57e-7","5.76e-8","-2.2","-","116.15","1e-8","0","bin955.log"
"Jun 10 2016","2457549.999965278","487252801","87.35","4.36e-7","7.90e-8","-2.2","-","113.46","1e-8","0","bin956.log"
"Jun 13 2016","2457552.999965278","487512001","457.47","1.76e-6","1.60e-7","-2.2","-","110.76","1e-8","0","bin957.log"
"Jun 16 2016","2457555.999965278","487771201","59.01","4.26e-7","8.80e-8","-2.2","-","108.06","1e-8","0","bin958.log"
"Jun 19 2016","2457558.999965278","488030401","21.15","1.75e-7","6.80e-8","-2.2","-","105.34","1e-8","0","bin959.log"
"Jun 22 2016","2457561.999965278","488289601","12.78","1.48e-7","7.08e-8","-2.2","-","102.62","1e-8","0","bin960.log"
"Jun 25 2016","2457564.999965278","488548801","47.62","4.37e-7","1.21e-7","-2.2","-","99.89","1e-8","0","bin961.log"
"Jun 28 2016","2457567.999965278","488808001","2.77","< 2.25e-7","-","-","-","97.15","1e-8","0","bin962.log"
"Jul 01 2016","2457570.999965278","489067201","22.39","2.09e-7","6.40e-8","-2.2","-","94.39","1e-8","0","bin963.log"
"Jul 04 2016","2457573.999965278","489326401","10.3","1.90e-7","8.00e-8","-2.2","-","91.63","1e-8","0","bin964.log"
"Jul 07 2016","2457576.999965278","489585601","17.64","1.60e-7","6.79e-8","-2.2","-","88.86","1e-8","0","bin965.log"
"Jul 10 2016","2457579.999965278","489844801","31.38","1.98e-7","6.00e-8","-2.2","-","86.08","1e-8","0","bin966.log"
"Jul 13 2016","2457582.999965278","490104001","48.51","2.06e-7","5.20e-8","-2.2","-","83.29","1e-8","0","bin967.log"
"Jul 16 2016","2457585.999965278","490363201","39.13","1.92e-7","5.10e-8","-2.2","-","80.49","1e-8","0","bin968.log"
"Jul 19 2016","2457588.999965278","490622401","12.21","8.94e-8","3.83e-8","-2.2","-","77.68","1e-8","0","bin969.log"
"Jul 22 2016","2457591.999965278","490881601","19.26","1.11e-7","4.50e-8","-2.2","-","74.87","1e-8","0","bin970.log"
"Jul 25 2016","2457594.999965278","491140801","15.31","9.43e-8","4.00e-8","-2.2","-","72.04","1e-8","0","bin971.log"
"Jul 28 2016","2457597.999965278","491400001","99.7","3.26e-7","6.40e-8","-2.2","-","69.21","1e-8","0","bin972.log"
"Jul 31 2016","2457600.999965278","491659201","48.88","2.46e-7","6.20e-8","-2.2","-","66.37","1e-8","0","bin973.log"
"Aug 03 2016","2457603.999965278","491918401","19.38","1.60e-7","6.04e-8","-2.2","-","63.52","1e-8","0","bin974.log"
"Aug 06 2016","2457606.999965278","492177601","25.07","3.32e-7","1.00e-7","-2.2","-","60.67","1e-8","0","bin975.log"
"Aug 09 2016","2457609.999965278","492436801","28.72","2.86e-7","8.40e-8","-2.2","-","57.81","1e-8","0","bin976.log"
"Aug 12 2016","2457612.999965278","492696001","8.15","8.68e-8","4.80e-8","-2.2","-","54.94","1e-8","0","bin977.log"
"Aug 15 2016","2457615.999965278","492955201","0","< 1.02e-7","-","-","-","52.07","1e-8","0","bin978.log"
"Aug 18 2016","2457618.999965278","493214401","13.61","9.66e-8","5.56e-8","-2.2","-","49.19","1e-8","0","bin979.log"
"Aug 21 2016","2457621.999965278","493473601","0.25","< 1.15e-7","-","-","-","46.30","1e-8","0","bin980.log"
"Aug 24 2016","2457624.999965278","493732801","18.26","1.59e-7","6.18e-8","-2.2","-","43.42","1e-8","0","bin981.log"
"Aug 27 2016","2457627.999965278","493992001","7.17","1.04e-7","5.67e-8","-2.2","-","40.52","1e-8","0","bin982.log"
"Aug 30 2016","2457630.999965278","494251201","3.57","< 1.55e-7","-","-","-","37.62","1e-8","0","bin983.log"
"Sep 02 2016","2457633.999965278","494510401","7.21","1.03e-7","5.20e-8","-2.2","-","34.72","1e-8","0","bin984.log"
"Sep 05 2016","2457636.999965278","494769601","4.34","7.20e-8","4.60e-8","-2.2","-","31.81","1e-8","0","bin985.log"
"Sep 08 2016","2457639.999965278","495028801","27.33","1.22e-7","3.84e-8","-2.2","-","28.90","1e-8","0","bin986.log"
"Sep 11 2016","2457642.999965278","495288001","10.82","1.07e-7","4.81e-8","-2.2","-","25.99","1e-8","0","bin987.log"
"Sep 14 2016","2457645.999965278","495547201","15.1","1.12e-7","4.18e-8","-2.2","-","23.06","1e-8","0","bin988.log"
"Sep 17 2016","2457648.999965278","495806401","15.79","1.18e-7","4.54e-8","-2.2","-","20.14","1e-8","0","bin989.log"
"Sep 20 2016","2457651.999965278","496065601","11.12","1.32e-7","5.93e-8","-2.2","-","17.21","1e-8","0","bin990.log"
"Sep 23 2016","2457654.999965278","496324801","19.51","1.37e-7","4.96e-8","-2.2","-","14.28","1e-8","0","bin991.log"
"Sep 26 2016","2457657.999965278","496584001","4.88","9.41e-8","5.63e-8","-2.2","-","11.34","1e-8","0","bin992.log"
"Sep 29 2016","2457660.999965278","496843201","65.32","2.27e-7","4.90e-8","-2.2","-","8.40","1e-8","0","bin993.log"
"Oct 02 2016","2457663.999965278","497102401","73.75","2.87e-7","6.00e-8","-2.2","-","5.45","1e-8","0","bin994.log"
"Oct 05 2016","2457666.999965278","497361601","3.39","< 2.34e-7","-","-","-","2.50","1e-8","0","bin995.log"
"Oct 08 2016","2457669.999965278","497620801","35.38","3.87e-7","1.14e-7","-2.2","-","0.51","1e-8","0","bin996.log"
"Oct 11 2016","2457672.999965278","497880001","27.71","2.75e-7","8.20e-8","-2.2","-","3.44","1e-8","0","bin997.log"
"Oct 14 2016","2457675.999965278","498139201","14.17","1.66e-7","7.73e-8","-2.2","-","6.41","1e-8","0","bin998.log"
"Oct 17 2016","2457678.999965278","498398401","30.73","3.12e-7","9.00e-8","-2.2","-","9.38","1e-8","0","bin999.log"
"Oct 20 2016","2457681.999965278","498657601","13.19","1.32e-7","6.41e-8","-2.2","-","12.37","1e-8","0","bin1000.log"
"Oct 23 2016","2457684.999965278","498916801","22.77","2.17e-7","7.70e-8","-2.2","-","15.36","1e-8","0","bin1001.log"
"Oct 26 2016","2457687.999965278","499176001","20.14","1.39e-7","5.55e-8","-2.2","-","18.35","1e-8","0","bin1002.log"
"Oct 29 2016","2457690.999965278","499435201","11.75","1.17e-7","5.31e-8","-2.2","-","21.36","1e-8","0","bin1003.log"
"Nov 01 2016","2457693.999965278","499694401","16.77","1.20e-7","5.03e-8","-2.2","-","24.37","1e-8","0","bin1004.log"
"Nov 04 2016","2457696.999965278","499953601","0.08","< 1.29e-7","-","-","-","27.40","1e-8","0","bin1005.log"
"Nov 07 2016","2457699.999965278","500212801","25.05","1.85e-7","5.80e-8","-2.2","-","30.43","1e-8","0","bin1006.log"
"Nov 10 2016","2457702.999965278","500472001","8.57","1.08e-7","5.40e-8","-2.2","-","33.47","1e-8","0","bin1007.log"
"Nov 13 2016","2457705.999965278","500731201","2.36","< 1.76e-7","-","-","-","36.52","1e-8","0","bin1008.log"
"Nov 16 2016","2457708.999965278","500990401","22.85","1.83e-7","6.60e-8","-2.2","-","39.58","1e-8","0","bin1009.log"
"Nov 19 2016","2457711.999965278","501249601","27.18","2.02e-7","6.30e-8","-2.2","-","42.65","1e-8","0","bin1010.log"
"Nov 22 2016","2457714.999965278","501508801","59.75","3.37e-7","7.40e-8","-2.2","-","45.73","1e-8","0","bin1011.log"
"Nov 25 2016","2457717.999965278","501768001","23.57","2.43e-7","7.00e-8","-2.2","-","48.82","1e-8","0","bin1012.log"
"Nov 28 2016","2457720.999965278","502027201","75.2","3.57e-7","7.50e-8","-2.2","-","51.92","1e-8","0","bin1013.log"
"Dec 01 2016","2457723.999965278","502286401","129.82","5.55e-7","8.70e-8","-2.2","-","55.03","1e-8","0","bin1014.log"
"Dec 04 2016","2457726.999965278","502545601","68.81","3.84e-7","7.70e-8","-2.2","-","58.15","1e-8","0","bin1015.log"
"Dec 07 2016","2457729.999965278","502804801","62.31","3.72e-7","8.10e-8","-2.2","-","61.29","1e-8","0","bin1016.log"
"Dec 10 2016","2457732.999965278","503064001","70.48","3.62e-7","7.70e-8","-2.2","-","64.43","1e-8","0","bin1017.log"
"Dec 13 2016","2457735.999965278","503323201","33.26","2.68e-7","7.00e-8","-2.2","-","67.58","1e-8","0","bin1018.log"
"Dec 16 2016","2457738.999965278","503582401","22.28","3.04e-7","9.80e-8","-2.2","-","70.74","1e-8","0","bin1019.log"
"Dec 19 2016","2457741.999965278","503841601","113.84","4.68e-7","8.20e-8","-2.2","-","73.90","1e-8","0","bin1020.log"
"Dec 22 2016","2457744.999965278","504100801","100.88","3.26e-7","6.10e-8","-2.2","-","77.07","1e-8","0","bin1021.log"
"Dec 25 2016","2457747.999965278","504360001","126.93","3.73e-7","6.30e-8","-2.2","-","80.25","1e-8","0","bin1022.log"
"Dec 28 2016","2457750.999965278","504619201","97.81","3.01e-7","6.00e-8","-2.2","-","83.43","1e-8","0","bin1023.log"
"Dec 31 2016","2457753.999965278","504878401","35.97","2.34e-7","6.80e-8","-2.2","-","86.62","1e-8","0","bin1024.log"
"Jan 03 2017","2457756.9999537035","505137601","79.29","3.67e-7","7.20e-8","-2.2","-","89.80","1e-8","0","bin1025.log"
"Jan 06 2017","2457759.9999537035","505396801","154.05","6.15e-7","8.80e-8","-2.2","-","92.99","1e-8","0","bin1026.log"
"Jan 09 2017","2457762.9999537035","505656001","237.98","7.89e-7","9.90e-8","-2.2","-","96.17","1e-8","0","bin1027.log"
"Jan 12 2017","2457765.9999537035","505915201","148.44","6.18e-7","9.40e-8","-2.2","-","99.36","1e-8","0","bin1028.log"
"Jan 15 2017","2457768.9999537035","506174401","191.2","7.54e-7","1.08e-7","-2.2","-","102.53","1e-8","0","bin1029.log"
"Jan 18 2017","2457771.9999537035","506433601","210.94","8.20e-7","1.19e-7","-2.2","-","105.70","1e-8","0","bin1030.log"
"Jan 21 2017","2457774.9999537035","506692801","157.21","6.63e-7","9.90e-8","-2.2","-","108.87","1e-8","0","bin1031.log"
"Jan 24 2017","2457777.9999537035","506952001","138.07","5.82e-7","9.30e-8","-2.2","-","112.02","1e-8","0","bin1032.log"
"Jan 27 2017","2457780.9999537035","507211201","100.97","5.33e-7","9.80e-8","-2.2","-","115.16","1e-8","0","bin1033.log"
"Jan 30 2017","2457783.9999537035","507470401","198.31","8.22e-7","1.07e-7","-2.2","-","118.29","1e-8","0","bin1034.log"
"Feb 02 2017","2457786.9999537035","507729601","194.81","6.55e-7","9.10e-8","-2.2","-","121.41","1e-8","0","bin1035.log"
"Feb 05 2017","2457789.9999537035","507988801","67.55","3.19e-7","6.50e-8","-2.2","-","124.51","1e-8","0","bin1036.log"
"Feb 08 2017","2457792.9999537035","508248001","132.99","4.61e-7","7.50e-8","-2.2","-","127.59","1e-8","0","bin1037.log"
"Feb 11 2017","2457795.9999537035","508507201","128.68","5.15e-7","8.00e-8","-2.2","-","130.65","1e-8","0","bin1038.log"
"Feb 14 2017","2457798.9999537035","508766401","91.21","3.16e-7","5.80e-8","-2.2","-","133.69","1e-8","0","bin1039.log"
"Feb 17 2017","2457801.9999537035","509025601","139.5","4.55e-7","6.80e-8","-2.2","-","136.71","1e-8","0","bin1040.log"
"Feb 20 2017","2457804.9999537035","509284801","49.53","2.51e-7","5.60e-8","-2.2","-","139.70","1e-8","0","bin1041.log"
"Feb 23 2017","2457807.9999537035","509544001","289.86","8.22e-7","9.40e-8","-2.2","-","142.66","1e-8","0","bin1042.log"
"Feb 26 2017","2457810.9999537035","509803201","220.25","7.30e-7","9.00e-8","-2.2","-","145.59","1e-8","0","bin1043.log"
"Mar 01 2017","2457813.9999537035","510062401","325.51","9.83e-7","1.10e-7","-2.2","-","148.47","1e-8","0","bin1044.log"
"Mar 04 2017","2457816.9999537035","510321601","100.88","6.04e-7","1.06e-7","-2.2","-","151.31","1e-8","0","bin1045.log"
"Mar 07 2017","2457819.9999537035","510580801","195.86","8.64e-7","1.18e-7","-2.2","-","154.09","1e-8","0","bin1046.log"
"Mar 10 2017","2457822.9999537035","510840001","223.55","9.65e-7","1.23e-7","-2.2","-","156.79","1e-8","0","bin1047.log"
"Mar 13 2017","2457825.9999537035","511099201","364.59","1.40e-6","1.60e-7","-2.2","-","159.40","1e-8","0","bin1048.log"
"Mar 16 2017","2457828.9999537035","511358401","881.61","2.31e-6","1.70e-7","-2.2","-","161.88","1e-8","0","bin1049.log"
"Mar 19 2017","2457831.9999537035","511617601","332.24","1.28e-6","1.40e-7","-2.2","-","164.17","1e-8","0","bin1050.log"
"Mar 22 2017","2457834.9999537035","511876801","992.39","2.69e-6","1.80e-7","-2.2","-","166.20","1e-8","0","bin1051.log"
"Mar 25 2017","2457837.9999537035","512136001","469.97","1.38e-6","1.30e-7","-2.2","-","167.84","1e-8","0","bin1052.log"
"Mar 28 2017","2457840.9999537035","512395201","665.04","1.79e-6","1.50e-7","-2.2","-","168.94","1e-8","0","bin1053.log"
"Mar 31 2017","2457843.9999537035","512654401","2088.67","3.94e-6","1.80e-7","-2.2","-","169.34","1e-8","0","bin1054.log"
"Apr 03 2017","2457846.9999537035","512913601","2411.34","2.86e-6","1.20e-7","-2.2","-","168.96","1e-8","0","bin1055.log"
"Apr 06 2017","2457849.9999537035","513172801","4849.91","2.71e-6","9.00e-8","-2.2","-","167.90","1e-8","0","bin1056.log"
"Apr 09 2017","2457852.9999537035","513432001","1888.44","1.60e-6","8.00e-8","-2.2","-","166.32","1e-8","0","bin1057.log"
"Apr 12 2017","2457855.9999537035","513691201","244.2","6.40e-7","7.80e-8","-2.2","-","164.39","1e-8","0","bin1058.log"
"Apr 15 2017","2457858.9999537035","513950401","269","7.20e-7","8.60e-8","-2.2","-","162.22","1e-8","0","bin1059.log"
"Apr 18 2017","2457861.9999537035","514209601","286.1","7.88e-7","9.40e-8","-2.2","-","159.90","1e-8","0","bin1060.log"
"Apr 21 2017","2457864.9999537035","514468801","83.37","4.76e-7","8.10e-8","-2.2","-","157.48","1e-8","0","bin1061.log"
"Apr 24 2017","2457867.9999537035","514728001","51.5","3.70e-7","9.00e-8","-2.2","-","154.99","1e-8","0","bin1062.log"
"Apr 27 2017","2457870.9999537035","514987201","158.34","6.84e-7","1.00e-7","-2.2","-","152.45","1e-8","0","bin1063.log"
"Apr 30 2017","2457873.9999537035","515246401","179.26","8.03e-7","1.11e-7","-2.2","-","149.88","1e-8","0","bin1064.log"
"May 03 2017","2457876.9999537035","515505601","159.41","7.24e-7","1.10e-7","-2.2","-","147.29","1e-8","0","bin1065.log"
"May 06 2017","2457879.9999537035","515764801","303.72","1.21e-6","1.30e-7","-2.2","-","144.68","1e-8","0","bin1066.log"
"May 09 2017","2457882.9999537035","516024001","293.21","9.91e-7","1.12e-7","-2.2","-","142.06","1e-8","0","bin1067.log"
"May 12 2017","2457885.9999537035","516283201","443.02","1.54e-6","1.40e-7","-2.2","-","139.43","1e-8","0","bin1068.log"
"May 15 2017","2457888.9999537035","516542401","601.44","1.82e-6","1.50e-7","-2.2","-","136.79","1e-8","0","bin1069.log"
"May 18 2017","2457891.9999537035","516801601","1127.54","2.93e-6","1.90e-7","-2.2","-","134.14","1e-8","0","bin1070.log"
"May 21 2017","2457894.9999537035","517060801","876.18","2.15e-6","1.50e-7","-2.2","-","131.49","1e-8","0","bin1071.log"
"May 24 2017","2457897.9999537035","517320001","231.88","7.52e-7","9.60e-8","-2.2","-","128.84","1e-8","0","bin1072.log"
"May 27 2017","2457900.9999537035","517579201","420.35","1.09e-6","1.02e-7","-2.2","-","126.17","1e-8","0","bin1073.log"
"May 30 2017","2457903.9999537035","517838401","207.66","5.85e-7","7.30e-8","-2.2","-","123.51","1e-8","0","bin1074.log"
"Jun 02 2017","2457906.9999537035","518097601","111.76","4.65e-7","6.90e-8","-2.2","-","120.84","1e-8","0","bin1075.log"
"Jun 05 2017","2457909.9999537035","518356801","107.16","4.18e-7","7.30e-8","-2.2","-","118.16","1e-8","0","bin1076.log"
"Jun 08 2017","2457912.9999537035","518616001","78.19","4.74e-7","8.70e-8","-2.2","-","115.47","1e-8","0","bin1077.log"
"Jun 11 2017","2457915.9999537035","518875201","169.8","6.33e-7","8.70e-8","-2.2","-","112.78","1e-8","0","bin1078.log"
"Jun 14 2017","2457918.9999537035","519134401","93.6","4.30e-7","8.10e-8","-2.2","-","110.08","1e-8","0","bin1079.log"
"Jun 17 2017","2457921.9999537035","519393601","128.28","6.76e-7","1.02e-7","-2.2","-","107.37","1e-8","0","bin1080.log"
"Jun 20 2017","2457924.9999537035","519652801","143.51","8.35e-7","1.31e-7","-2.2","-","104.66","1e-8","0","bin1081.log"
"Jun 23 2017","2457927.9999537035","519912001","1193.04","3.32e-6","2.00e-7","-2.2","-","101.93","1e-8","0","bin1082.log"
"Jun 26 2017","2457930.9999537035","520171201","487.93","1.73e-6","1.60e-7","-2.2","-","99.20","1e-8","0","bin1083.log"
"Jun 29 2017","2457933.9999537035","520430401","91.26","7.17e-7","1.34e-7","-2.2","-","96.45","1e-8","0","bin1084.log"
"Jul 02 2017","2457936.9999537035","520689601","132.76","8.03e-7","1.29e-7","-2.2","-","93.70","1e-8","0","bin1085.log"
"Jul 05 2017","2457939.9999537035","520948801","1045.32","2.99e-6","1.90e-7","-2.2","-","90.94","1e-8","0","bin1086.log"
"Jul 08 2017","2457942.9999537035","521208001","734.41","2.55e-6","1.90e-7","-2.2","-","88.16","1e-8","0","bin1087.log"
"Jul 11 2017","2457945.9999537035","521467201","334.4","1.61e-6","1.70e-7","-2.2","-","85.38","1e-8","0","bin1088.log"
"Jul 14 2017","2457948.9999537035","521726401","499.85","1.54e-6","1.30e-7","-2.2","-","82.59","1e-8","0","bin1089.log"
"Jul 17 2017","2457951.9999537035","521985601","1016.19","1.96e-6","1.30e-7","-2.2","-","79.79","1e-8","0","bin1090.log"
"Jul 20 2017","2457954.9999537035","522244801","600.44","1.30e-6","1.10e-7","-2.2","-","76.98","1e-8","0","bin1091.log"
"Jul 23 2017","2457957.9999537035","522504001","838.54","1.43e-6","1.00e-7","-2.2","-","74.16","1e-8","0","bin1092.log"
"Jul 26 2017","2457960.9999537035","522763201","475.37","1.02e-6","9.00e-8","-2.2","-","71.33","1e-8","0","bin1093.log"
"Jul 29 2017","2457963.9999537035","523022401","190.71","6.70e-7","8.60e-8","-2.2","-","68.49","1e-8","0","bin1094.log"
"Aug 01 2017","2457966.9999537035","523281601","718.46","1.41e-6","1.10e-7","-2.2","-","65.65","1e-8","0","bin1095.log"
"Aug 04 2017","2457969.9999537035","523540801","224.27","7.30e-7","9.00e-8","-2.2","-","62.80","1e-8","0","bin1096.log"
"Aug 07 2017","2457972.9999537035","523800001","155.41","6.52e-7","9.40e-8","-2.2","-","59.95","1e-8","0","bin1097.log"
"Aug 10 2017","2457975.9999537035","524059201","138.89","6.57e-7","1.00e-7","-2.2","-","57.08","1e-8","0","bin1098.log"
"Aug 13 2017","2457978.9999537035","524318401","128.02","6.24e-7","9.50e-8","-2.2","-","54.22","1e-8","0","bin1099.log"
"Aug 16 2017","2457981.9999537035","524577601","169.88","6.93e-7","1.03e-7","-2.2","-","51.34","1e-8","0","bin1100.log"
"Aug 19 2017","2457984.9999537035","524836801","328.91","1.14e-6","1.20e-7","-2.2","-","48.46","1e-8","0","bin1101.log"
"Aug 22 2017","2457987.9999537035","525096001","403.93","1.38e-6","1.40e-7","-2.2","-","45.58","1e-8","0","bin1102.log"
"Aug 25 2017","2457990.9999537035","525355201","260.88","1.00e-6","1.19e-7","-2.2","-","42.69","1e-8","0","bin1103.log"
"Aug 28 2017","2457993.9999537035","525614401","164.34","6.96e-7","1.03e-7","-2.2","-","39.79","1e-8","0","bin1104.log"
"Aug 31 2017","2457996.9999537035","525873601","74.14","4.35e-7","9.10e-8","-2.2","-","36.89","1e-8","0","bin1105.log"
"Sep 03 2017","2457999.9999537035","526132801","92.63","4.72e-7","8.70e-8","-2.2","-","33.99","1e-8","0","bin1106.log"
"Sep 06 2017","2458002.9999537035","526392001","53.26","3.94e-7","8.60e-8","-2.2","-","31.08","1e-8","0","bin1107.log"
"Sep 09 2017","2458005.9999537035","526651201","220.83","7.96e-7","1.01e-7","-2.2","-","28.17","1e-8","0","bin1108.log"
"Sep 12 2017","2458008.9999537035","526910401","415.11","1.07e-6","1.03e-7","-2.2","-","25.25","1e-8","0","bin1109.log"
"Sep 15 2017","2458011.9999537035","527169601","954.35","2.20e-6","1.50e-7","-2.2","-","22.33","1e-8","0","bin1110.log"
"Sep 18 2017","2458014.9999537035","527428801","1199.71","2.37e-6","1.50e-7","-2.2","-","19.40","1e-8","0","bin1111.log"
"Sep 21 2017","2458017.9999537035","527688001","563.27","1.32e-6","1.10e-7","-2.2","-","16.47","1e-8","0","bin1112.log"
"Sep 24 2017","2458020.9999537035","527947201","424.3","1.09e-6","1.04e-7","-2.2","-","13.54","1e-8","0","bin1113.log"
"Sep 27 2017","2458023.9999537035","528206401","126.66","5.56e-7","8.70e-8","-2.2","-","10.60","1e-8","0","bin1114.log"
"Sep 30 2017","2458026.9999537035","528465601","53.74","3.82e-7","8.70e-8","-2.2","-","7.65","1e-8","0","bin1115.log"
"Oct 03 2017","2458029.9999537035","528724801","86.1","5.56e-7","1.08e-7","-2.2","-","4.70","1e-8","0","bin1116.log"
"Oct 06 2017","2458032.9999537035","528984001","99.37","7.00e-7","1.23e-7","-2.2","-","1.76","1e-8","0","bin1117.log"
"Oct 09 2017","2458035.9999537035","529243201","102.09","6.20e-7","1.09e-7","-2.2","-","1.23","1e-8","0","bin1118.log"
"Oct 12 2017","2458038.9999537035","529502401","83.38","5.11e-7","9.80e-8","-2.2","-","4.19","1e-8","0","bin1119.log"
"Oct 15 2017","2458041.9999537035","529761601","322.5","1.06e-6","1.21e-7","-2.2","-","7.16","1e-8","0","bin1120.log"
"Oct 18 2017","2458044.9999537035","530020801","393.38","1.58e-6","1.60e-7","-2.2","-","10.13","1e-8","0","bin1121.log"
"Oct 21 2017","2458047.9999537035","530280001","239.77","1.10e-6","1.29e-7","-2.2","-","13.12","1e-8","0","bin1122.log"
"Oct 24 2017","2458050.9999537035","530539201","236.85","9.22e-7","1.09e-7","-2.2","-","16.11","1e-8","0","bin1123.log"
"Oct 27 2017","2458053.9999537035","530798401","355.17","1.05e-6","1.11e-7","-2.2","-","19.11","1e-8","0","bin1124.log"
"Oct 30 2017","2458056.9999537035","531057601","512.57","1.26e-6","1.10e-7","-2.2","-","22.12","1e-8","0","bin1125.log"
"Nov 02 2017","2458059.9999537035","531316801","390.59","9.88e-7","9.60e-8","-2.2","-","25.14","1e-8","0","bin1126.log"
"Nov 05 2017","2458062.9999537035","531576001","213.54","5.73e-7","7.10e-8","-2.2","-","28.16","1e-8","0","bin1127.log"
"Nov 08 2017","2458065.9999537035","531835201","99.13","3.66e-7","6.20e-8","-2.2","-","31.19","1e-8","0","bin1128.log"
"Nov 11 2017","2458068.9999537035","532094401","40.8","2.13e-7","5.50e-8","-2.2","-","34.24","1e-8","0","bin1129.log"
"Nov 14 2017","2458071.9999537035","532353601","44.4","1.99e-7","5.20e-8","-2.2","-","37.29","1e-8","0","bin1130.log"
"Nov 17 2017","2458074.9999537035","532612801","104.74","3.94e-7","6.80e-8","-2.2","-","40.35","1e-8","0","bin1131.log"
"Nov 20 2017","2458077.9999537035","532872001","258.71","6.72e-7","8.30e-8","-2.2","-","43.42","1e-8","0","bin1132.log"
"Nov 23 2017","2458080.9999537035","533131201","383.14","8.84e-7","9.50e-8","-2.2","-","46.51","1e-8","0","bin1133.log"
"Nov 26 2017","2458083.9999537035","533390401","457.81","1.14e-6","1.10e-7","-2.2","-","49.60","1e-8","0","bin1134.log"
"Nov 29 2017","2458086.9999537035","533649601","1060.27","2.20e-6","1.50e-7","-2.2","-","52.70","1e-8","0","bin1135.log"
"Dec 02 2017","2458089.9999537035","533908801","274.15","9.80e-7","1.20e-7","-2.2","-","55.82","1e-8","0","bin1136.log"
"Dec 05 2017","2458092.9999537035","534168001","82.8","3.57e-7","7.40e-8","-2.2","-","58.94","1e-8","0","bin1137.log"
"Dec 08 2017","2458095.9999537035","534427201","69.19","3.52e-7","7.90e-8","-2.2","-","62.08","1e-8","0","bin1138.log"
"Dec 11 2017","2458098.9999537035","534686401","167.85","7.23e-7","1.06e-7","-2.2","-","65.22","1e-8","0","bin1139.log"
"Dec 14 2017","2458101.9999537035","534945601","199.45","8.64e-7","1.09e-7","-2.2","-","68.37","1e-8","0","bin1140.log"
"Dec 17 2017","2458104.9999537035","535204801","122.67","5.29e-7","8.80e-8","-2.2","-","71.53","1e-8","0","bin1141.log"
"Dec 20 2017","2458107.9999537035","535464001","406.87","1.04e-6","1.01e-7","-2.2","-","74.70","1e-8","0","bin1142.log"
"Dec 23 2017","2458110.9999537035","535723201","273.15","6.83e-7","8.00e-8","-2.2","-","77.87","1e-8","0","bin1143.log"
"Dec 26 2017","2458113.9999537035","535982401","230.95","5.50e-7","6.70e-8","-2.2","-","81.05","1e-8","0","bin1144.log"
"Dec 29 2017","2458116.9999537035","536241601","1517.99","2.01e-6","1.10e-7","-2.2","-","84.24","1e-8","0","bin1145.log"
"Jan 01 2018","2458119.9999537035","536500801","3064.44","3.60e-6","1.50e-7","-2.2","-","87.42","1e-8","0","bin1146.log"
"Jan 04 2018","2458122.9999537035","536760001","696.4","1.27e-6","1.00e-7","-2.2","-","90.61","1e-8","0","bin1147.log"
"Jan 07 2018","2458125.9999537035","537019201","1378.05","2.23e-6","1.30e-7","-2.2","-","93.79","1e-8","0","bin1148.log"
"Jan 10 2018","2458128.9999537035","537278401","799.33","1.57e-6","1.10e-7","-2.2","-","96.98","1e-8","0","bin1149.log"
"Jan 13 2018","2458131.9999537035","537537601","2793.42","4.79e-6","2.00e-7","-2.2","-","100.16","1e-8","0","bin1150.log"
"Jan 16 2018","2458134.9999537035","537796801","11019.22","1.48e-5","3.00e-7","-2.2","-","103.33","1e-8","0","bin1151.log"
"Jan 19 2018","2458137.9999537035","538056001","12132.75","1.49e-5","3.00e-7","-2.2","-","106.50","1e-8","0","bin1152.log"
